seed,week_number,attendance_rate,purchase_rate,buyer_seller_pair_stability,mean_loyalty_streak,total_revenue,promotion_seller_id,Poor_to_Slow_share,Poor_to_Shigh_share,Middle_to_Slow_share,Middle_to_Shigh_share,Rich_to_Slow_share,Rich_to_Shigh_share
0,0,0.85,0.67,,1.0,206.0,-1,1.0,0.0,0.7391304347826086,0.2608695652173913,0.6428571428571429,0.35714285714285715
0,1,0.84,0.68,0.40425531914893614,1.2794117647058822,172.0,-1,1.0,0.0,0.8947368421052632,0.10526315789473684,0.7777777777777778,0.2222222222222222
0,2,0.86,0.73,0.42,1.4246575342465753,196.0,-1,1.0,0.0,0.8095238095238095,0.19047619047619047,0.7692307692307693,0.23076923076923078
0,3,0.81,0.64,0.3695652173913043,1.546875,194.0,-1,1.0,0.0,0.8333333333333334,0.16666666666666666,0.6428571428571429,0.35714285714285715
0,4,0.87,0.74,0.3953488372093023,1.554054054054054,197.39999999999998,1,1.0,0.0,0.8571428571428571,0.14285714285714285,0.7368421052631579,0.2631578947368421
0,5,0.85,0.72,0.41509433962264153,1.7222222222222223,224.0,-1,1.0,0.0,0.7777777777777778,0.2222222222222222,0.625,0.375
0,6,0.78,0.65,0.425531914893617,1.7846153846153847,174.0,-1,1.0,0.0,0.7894736842105263,0.21052631578947367,0.8333333333333334,0.16666666666666666
0,7,0.82,0.7,0.4444444444444444,2.0,199.8,3,1.0,0.0,0.7916666666666666,0.20833333333333334,0.6875,0.3125
0,8,0.9,0.83,0.5892857142857143,2.2771084337349397,232.0,-1,1.0,0.0,0.8928571428571429,0.10714285714285714,0.6428571428571429,0.35714285714285715
0,9,0.87,0.71,0.42105263157894735,2.084507042253521,178.0,-1,1.0,0.0,0.9545454545454546,0.045454545454545456,0.8,0.2
0,10,0.83,0.7,0.4,2.0,212.0,-1,1.0,0.0,0.7222222222222222,0.2777777777777778,0.6470588235294118,0.35294117647058826
0,11,0.84,0.73,0.4444444444444444,1.8904109589041096,216.0,-1,1.0,0.0,0.8095238095238095,0.19047619047619047,0.625,0.375
0,12,0.84,0.7,0.3877551020408163,2.0285714285714285,184.0,-1,1.0,0.0,0.9130434782608695,0.08695652173913043,0.7857142857142857,0.21428571428571427
0,13,0.85,0.64,0.5416666666666666,2.359375,188.0,-1,1.0,0.0,0.7368421052631579,0.2631578947368421,0.8,0.2
0,14,0.83,0.72,0.54,2.3333333333333335,216.0,-1,1.0,0.0,0.7058823529411765,0.29411764705882354,0.7368421052631579,0.2631578947368421
0,15,0.77,0.7,0.42857142857142855,2.142857142857143,200.0,-1,1.0,0.0,0.631578947368421,0.3684210526315789,0.8,0.2
0,16,0.87,0.77,0.3333333333333333,2.012987012987013,211.8,4,1.0,0.0,0.6363636363636364,0.36363636363636365,0.6428571428571429,0.35714285714285715
0,17,0.81,0.66,0.46153846153846156,1.9545454545454546,174.0,-1,1.0,0.0,0.8421052631578947,0.15789473684210525,0.8181818181818182,0.18181818181818182
0,18,0.81,0.67,0.35555555555555557,1.6567164179104477,198.4,3,1.0,0.0,0.6818181818181818,0.3181818181818182,0.5882352941176471,0.4117647058823529
0,19,0.82,0.7,0.5,2.0428571428571427,191.2,1,1.0,0.0,0.782608695652174,0.21739130434782608,0.6153846153846154,0.38461538461538464
0,20,0.84,0.69,0.5294117647058824,1.9710144927536233,176.0,-1,1.0,0.0,0.9411764705882353,0.058823529411764705,0.6363636363636364,0.36363636363636365
0,21,0.79,0.64,0.4166666666666667,1.75,192.0,-1,1.0,0.0,0.8260869565217391,0.17391304347826086,0.7333333333333333,0.26666666666666666
1,0,0.84,0.56,,1.0,176.0,-1,1.0,0.0,0.7727272727272727,0.22727272727272727,0.6666666666666666,0.3333333333333333
1,1,0.88,0.64,0.2222222222222222,1.125,200.0,-1,1.0,0.0,0.7894736842105263,0.21052631578947367,0.75,0.25
1,2,0.85,0.71,0.3958333333333333,1.408450704225352,208.0,-1,1.0,0.0,0.6666666666666666,0.3333333333333333,0.75,0.25
1,3,0.89,0.64,0.4666666666666667,1.625,200.0,-1,1.0,0.0,0.8181818181818182,0.18181818181818182,0.6666666666666666,0.3333333333333333
1,4,0.83,0.65,0.5909090909090909,1.7846153846153847,196.0,-1,1.0,0.0,0.8421052631578947,0.15789473684210525,0.5,0.5
1,5,0.85,0.71,0.4489795918367347,1.8450704225352113,206.0,-1,1.0,0.0,0.8095238095238095,0.19047619047619047,0.625,0.375
1,6,0.87,0.76,0.4909090909090909,1.868421052631579,227.2,4,1.0,0.0,0.6666666666666666,0.3333333333333333,0.6153846153846154,0.38461538461538464
1,7,0.91,0.7,0.4528301886792453,2.0714285714285716,186.0,-1,1.0,0.0,0.6428571428571429,0.35714285714285715,0.8666666666666667,0.13333333333333333
1,8,0.86,0.73,0.3888888888888889,1.8904109589041096,222.0,-1,1.0,0.0,0.7692307692307693,0.23076923076923078,0.6875,0.3125
1,9,0.83,0.73,0.45614035087719296,1.821917808219178,202.0,2,1.0,0.0,0.782608695652174,0.21739130434782608,0.75,0.25
1,10,0.84,0.69,0.4375,1.9130434782608696,210.0,-1,1.0,0.0,0.76,0.24,0.5833333333333334,0.4166666666666667
1,11,0.85,0.73,0.42,1.7534246575342465,208.0,-1,1.0,0.0,0.7894736842105263,0.21052631578947367,0.7058823529411765,0.29411764705882354
1,12,0.86,0.69,0.3,1.6231884057971016,184.0,-1,1.0,0.0,0.5625,0.4375,0.5714285714285714,0.42857142857142855
1,13,0.87,0.73,0.37735849056603776,1.7397260273972603,214.0,-1,1.0,0.0,0.896551724137931,0.10344827586206896,0.6666666666666666,0.3333333333333333
1,14,0.81,0.64,0.5531914893617021,1.953125,196.0,-1,1.0,0.0,0.8260869565217391,0.17391304347826086,0.5,0.5
1,15,0.86,0.75,0.425531914893617,1.88,198.0,-1,1.0,0.0,0.9230769230769231,0.07692307692307693,0.5555555555555556,0.4444444444444444
1,16,0.85,0.72,0.40350877192982454,2.0,216.0,-1,1.0,0.0,0.9230769230769231,0.07692307692307693,0.6842105263157895,0.3157894736842105
1,17,0.83,0.69,0.46,2.1159420289855073,182.0,-1,1.0,0.0,0.9583333333333334,0.041666666666666664,0.8666666666666667,0.13333333333333333
1,18,0.88,0.74,0.4166666666666667,1.9864864864864864,216.0,-1,1.0,0.0,0.782608695652174,0.21739130434782608,0.6153846153846154,0.38461538461538464
1,19,0.81,0.7,0.47058823529411764,2.157142857142857,196.0,-1,1.0,0.0,0.9090909090909091,0.09090909090909091,0.5714285714285714,0.42857142857142855
1,20,0.82,0.72,0.6,2.3333333333333335,183.2,2,1.0,0.0,0.8695652173913043,0.13043478260869565,0.75,0.25
1,21,0.84,0.69,0.28,2.1449275362318843,212.0,-1,1.0,0.0,0.6818181818181818,0.3181818181818182,0.6,0.4
2,0,0.84,0.67,,1.0,202.0,-1,1.0,0.0,0.6818181818181818,0.3181818181818182,0.6923076923076923,0.3076923076923077
2,1,0.85,0.68,0.34,1.25,204.0,-1,1.0,0.0,0.8076923076923077,0.19230769230769232,0.5,0.5
2,2,0.8,0.64,0.46938775510204084,1.515625,170.0,-1,1.0,0.0,0.8333333333333334,0.16666666666666666,0.8571428571428571,0.14285714285714285
2,3,0.8,0.6,0.47058823529411764,1.6333333333333333,168.0,-1,1.0,0.0,0.8333333333333334,0.16666666666666666,0.8235294117647058,0.17647058823529413
2,4,0.9,0.75,0.391304347826087,1.6266666666666667,210.0,-1,1.0,0.0,0.76,0.24,0.8461538461538461,0.15384615384615385
2,5,0.89,0.74,0.43859649122807015,1.7702702702702702,214.0,-1,1.0,0.0,0.7916666666666666,0.20833333333333334,0.75,0.25
2,6,0.87,0.65,0.375,1.7692307692307692,171.39999999999998,1,1.0,0.0,0.8636363636363636,0.13636363636363635,0.6923076923076923,0.3076923076923077
2,7,0.84,0.68,0.5319148936170213,1.8823529411764706,204.0,-1,1.0,0.0,0.875,0.125,0.7222222222222222,0.2777777777777778
