seed,week_number,attendance_rate,purchase_rate,buyer_seller_pair_stability,mean_loyalty_streak,total_revenue,promotion_seller_id,Poor_to_Slow_share,Poor_to_Shigh_share,Middle_to_Slow_share,Middle_to_Shigh_share,Rich_to_Slow_share,Rich_to_Shigh_share
24,25,0.81,0.67,0.37254901960784315,1.9850746268656716,196.8,-1,1.0,0.0,0.75,0.25,0.7692307692307693,0.23076923076923078
24,26,0.88,0.7,0.375,1.8142857142857143,224.99999999999997,-1,1.0,0.0,0.65,0.35,0.6428571428571429,0.35714285714285715
24,27,0.85,0.7,0.38,2.2857142857142856,227.39999999999995,-1,1.0,0.0,0.75,0.25,0.6428571428571429,0.35714285714285715
24,28,0.86,0.7,0.52,2.1857142857142855,224.39999999999998,-1,1.0,0.0,0.7391304347826086,0.2608695652173913,0.8461538461538461,0.15384615384615385
24,29,0.79,0.68,0.42,2.264705882352941,221.39999999999995,-1,1.0,0.0,0.7,0.3,0.6153846153846154,0.38461538461538464
24,30,0.83,0.67,0.5319148936170213,2.343283582089552,200.4,-1,1.0,0.0,0.75,0.25,0.625,0.375
24,31,0.86,0.7,0.4090909090909091,1.8714285714285714,230.99999999999997,-1,1.0,0.0,0.6,0.4,0.7222222222222222,0.2777777777777778
24,32,0.87,0.78,0.44642857142857145,2.269230769230769,219.47999999999996,1,1.0,0.0,0.5,0.5,0.7142857142857143,0.2857142857142857
24,33,0.9,0.76,0.5423728813559322,2.3421052631578947,235.43999999999997,0,1.0,0.0,0.7692307692307693,0.23076923076923078,0.7222222222222222,0.2777777777777778
24,34,0.85,0.74,0.5172413793103449,2.364864864864865,231.59999999999997,-1,1.0,0.0,0.75,0.25,0.5,0.5
24,35,0.84,0.75,0.43103448275862066,2.5733333333333333,241.8,3,1.0,0.0,0.6666666666666666,0.3333333333333333,0.625,0.375
24,36,0.82,0.68,0.45098039215686275,2.3529411764705883,214.79999999999998,-1,1.0,0.0,0.7333333333333333,0.26666666666666666,0.6,0.4
24,37,0.89,0.73,0.46153846153846156,2.2739726027397262,205.32,1,1.0,0.0,0.7368421052631579,0.2631578947368421,0.5,0.5
24,38,0.9,0.72,0.43137254901960786,2.0555555555555554,203.00000000000006,-1,1.0,0.0,0.88,0.12,0.5454545454545454,0.45454545454545453
24,39,0.85,0.67,0.43478260869565216,2.08955223880597,217.99999999999994,-1,1.0,0.0,0.4117647058823529,0.5882352941176471,0.5555555555555556,0.4444444444444444
24,40,0.86,0.68,0.46808510638297873,2.2794117647058822,215.39999999999995,-1,1.0,0.0,0.8181818181818182,0.18181818181818182,0.6666666666666666,0.3333333333333333
24,41,0.85,0.72,0.41304347826086957,2.3194444444444446,240.0,-1,1.0,0.0,0.5625,0.4375,0.6842105263157895,0.3157894736842105
24,42,0.86,0.7,0.28,2.0285714285714285,227.39999999999998,-1,1.0,0.0,0.782608695652174,0.21739130434782608,0.45454545454545453,0.5454545454545454
24,43,0.8,0.7,0.44,2.3,231.59999999999997,-1,1.0,0.0,0.65,0.35,0.3333333333333333,0.6666666666666666
24,44,0.83,0.63,0.4166666666666667,1.9206349206349207,206.15999999999997,0,1.0,0.0,0.5625,0.4375,0.5384615384615384,0.46153846153846156
24,45,0.82,0.69,0.2916666666666667,2.0869565217391304,207.59999999999997,-1,1.0,0.0,0.8666666666666667,0.13333333333333333,0.6153846153846154,0.38461538461538464
24,46,0.9,0.68,0.4,1.838235294117647,228.0,-1,1.0,0.0,0.8,0.2,0.8,0.2
24,47,0.83,0.67,0.391304347826087,2.253731343283582,212.39999999999998,-1,1.0,0.0,0.7222222222222222,0.2777777777777778,0.6666666666666666,0.3333333333333333
24,48,0.84,0.71,0.32,1.7887323943661972,198.04000000000002,1,1.0,0.0,0.6818181818181818,0.3181818181818182,0.6923076923076923,0.3076923076923077
24,49,0.82,0.7,0.46,2.2142857142857144,216.59999999999997,-1,1.0,0.0,0.7272727272727273,0.2727272727272727,0.5,0.5
24,50,0.85,0.65,0.35555555555555557,1.9846153846153847,191.51999999999998,0,1.0,0.0,0.7777777777777778,0.2222222222222222,0.6,0.4
24,51,0.86,0.69,0.4888888888888889,2.130434782608696,219.59999999999997,-1,1.0,0.0,0.8,0.2,0.5454545454545454,0.45454545454545453
24,52,0.84,0.69,0.4528301886792453,2.0,225.6,-1,1.0,0.0,0.7727272727272727,0.22727272727272727,0.6153846153846154,0.38461538461538464
24,53,0.81,0.68,0.40816326530612246,1.8235294117647058,226.79999999999995,-1,1.0,0.0,0.85,0.15,0.625,0.375
24,54,0.84,0.64,0.6,2.078125,224.39999999999995,-1,1.0,0.0,0.7368421052631579,0.2631578947368421,0.5625,0.4375
24,55,0.95,0.8,0.39215686274509803,1.8375,253.60000000000002,-1,1.0,0.0,0.8,0.2,0.7058823529411765,0.29411764705882354
24,56,0.81,0.67,0.32727272727272727,1.7462686567164178,212.39999999999995,-1,1.0,0.0,0.7777777777777778,0.2222222222222222,0.6153846153846154,0.38461538461538464
24,57,0.89,0.81,0.4528301886792453,1.9753086419753085,236.39999999999998,-1,1.0,0.0,0.5625,0.4375,0.9375,0.0625
24,58,0.85,0.67,0.6037735849056604,2.3134328358208953,217.19999999999996,-1,1.0,0.0,0.7727272727272727,0.22727272727272727,0.8333333333333334,0.16666666666666666
24,59,0.79,0.64,0.4418604651162791,2.015625,190.79999999999998,-1,1.0,0.0,0.7368421052631579,0.2631578947368421,0.8571428571428571,0.14285714285714285
24,60,0.84,0.69,0.40476190476190477,2.1884057971014492,195.47999999999996,0,1.0,0.0,0.8,0.2,0.75,0.25
24,61,0.85,0.69,0.37777777777777777,2.072463768115942,225.83999999999997,2,1.0,0.0,0.7272727272727273,0.2727272727272727,0.625,0.375
24,62,0.83,0.67,0.3958333333333333,2.029850746268657,219.0,-1,1.0,0.0,0.7,0.3,0.8461538461538461,0.15384615384615385
24,63,0.85,0.68,0.4782608695652174,2.25,208.80000000000004,2,1.0,0.0,0.8181818181818182,0.18181818181818182,0.7272727272727273,0.2727272727272727
24,64,0.9,0.67,0.40816326530612246,2.0597014925373136,203.40000000000003,-1,1.0,0.0,0.8333333333333334,0.16666666666666666,0.8,0.2
24,65,0.82,0.63,0.2564102564102564,1.8412698412698412,201.0,-1,1.0,0.0,0.72,0.28,0.6363636363636364,0.36363636363636365
25,0,0.83,0.64,,1.0,164.80000000000007,-1,1.0,0.0,0.75,0.25,0.625,0.375
25,1,0.84,0.7,0.4146341463414634,1.2428571428571429,185.39999999999998,-1,1.0,0.0,0.8,0.2,0.625,0.375
25,2,0.83,0.68,0.48936170212765956,1.5441176470588236,199.2,3,1.0,0.0,0.8076923076923077,0.19230769230769232,0.75,0.25
25,3,0.83,0.68,0.45652173913043476,1.6323529411764706,202.40000000000003,-1,1.0,0.0,0.7647058823529411,0.23529411764705882,0.7857142857142857,0.21428571428571427
25,4,0.83,0.68,0.52,1.8235294117647058,190.55999999999995,0,1.0,0.0,1.0,0.0,0.5,0.5
25,5,0.86,0.76,0.42857142857142855,1.736842105263158,226.4,-1,1.0,0.0,0.7272727272727273,0.2727272727272727,0.6923076923076923,0.3076923076923077
25,6,0.9,0.67,0.46153846153846156,1.835820895522388,190.79999999999995,-1,1.0,0.0,0.84,0.16,0.6923076923076923,0.3076923076923077
25,7,0.8,0.67,0.3111111111111111,1.7313432835820894,196.6,-1,1.0,0.0,0.8181818181818182,0.18181818181818182,0.75,0.25
25,8,0.87,0.72,0.3404255319148936,1.7361111111111112,186.59999999999997,0,1.0,0.0,0.8333333333333334,0.16666666666666666,0.7333333333333333,0.26666666666666666
25,9,0.91,0.75,0.36363636363636365,1.7866666666666666,219.00000000000003,-1,1.0,0.0,0.92,0.08,0.7857142857142857,0.21428571428571427
25,10,0.84,0.71,0.48148148148148145,1.8732394366197183,204.60000000000002,-1,1.0,0.0,0.875,0.125,0.6428571428571429,0.35714285714285715
25,11,0.93,0.77,0.40384615384615385,1.9610389610389611,247.6,-1,1.0,0.0,0.5714285714285714,0.42857142857142855,0.5789473684210527,0.42105263157894735
25,12,0.85,0.73,0.4,1.8630136986301369,208.79999999999998,-1,1.0,0.0,0.9259259259259259,0.07407407407407407,0.6666666666666666,0.3333333333333333
25,13,0.84,0.68,0.3877551020408163,1.8235294117647058,233.53999999999996,3,1.0,0.0,0.6296296296296297,0.37037037037037035,0.47058823529411764,0.5294117647058824
25,14,0.87,0.72,0.43137254901960786,1.8194444444444444,231.1,4,1.0,0.0,0.75,0.25,0.5714285714285714,0.42857142857142855
25,15,0.88,0.74,0.4074074074074074,1.8243243243243243,246.40000000000003,-1,1.0,0.0,0.8888888888888888,0.1111111111111111,0.7619047619047619,0.23809523809523808
25,16,0.83,0.69,0.4423076923076923,1.9420289855072463,203.2,-1,1.0,0.0,0.8333333333333334,0.16666666666666666,0.75,0.25
25,17,0.82,0.68,0.36,1.7205882352941178,199.43999999999997,4,1.0,0.0,0.9047619047619048,0.09523809523809523,0.5555555555555556,0.4444444444444444
25,18,0.83,0.71,0.22916666666666666,1.647887323943662,220.4,-1,1.0,0.0,0.8333333333333334,0.16666666666666666,0.7647058823529411,0.23529411764705882
25,19,0.84,0.71,0.38,1.6619718309859155,241.99999999999997,-1,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5333333333333333,0.4666666666666667
25,20,0.81,0.7,0.40425531914893614,1.7142857142857142,245.41999999999996,2,1.0,0.0,0.8148148148148148,0.18518518518518517,0.65,0.35
25,21,0.89,0.79,0.4642857142857143,1.9367088607594938,238.84,1,1.0,0.0,0.5625,0.4375,0.6111111111111112,0.3888888888888889
25,22,0.83,0.71,0.5245901639344263,2.0704225352112675,200.24,0,1.0,0.0,0.8235294117647058,0.17647058823529413,0.5714285714285714,0.42857142857142855
25,23,0.86,0.77,0.4074074074074074,2.0259740259740258,237.66000000000003,2,1.0,0.0,0.76,0.24,0.6,0.4
25,24,0.75,0.64,0.44,1.859375,207.79999999999998,-1,1.0,0.0,0.8260869565217391,0.17391304347826086,0.7222222222222222,0.2777777777777778
25,25,0.78,0.66,0.36363636363636365,2.0757575757575757,184.83999999999997,0,1.0,0.0,0.75,0.25,0.7857142857142857,0.21428571428571427
25,26,0.82,0.7,0.3333333333333333,1.9714285714285715,219.20000000000002,-1,1.0,0.0,0.85,0.15,0.8333333333333334,0.16666666666666666
25,27,0.84,0.76,0.5,1.9605263157894737,240.60000000000005,-1,1.0,0.0,0.9230769230769231,0.07692307692307693,0.6428571428571429,0.35714285714285715
25,28,0.89,0.75,0.4067796610169492,1.84,224.6,-1,1.0,0.0,0.7647058823529411,0.23529411764705882,0.8125,0.1875
25,29,0.81,0.66,0.3404255319148936,2.0,210.39999999999998,-1,1.0,0.0,0.875,0.125,0.7272727272727273,0.2727272727272727
25,30,0.88,0.68,0.4222222222222222,2.161764705882353,240.42000000000002,3,1.0,0.0,0.6,0.4,0.625,0.375
25,31,0.85,0.67,0.38,1.8059701492537314,213.59999999999997,-1,1.0,0.0,0.8095238095238095,0.19047619047619047,0.625,0.375
25,32,0.88,0.68,0.48,2.1911764705882355,223.6,3,1.0,0.0,0.43478260869565216,0.5652173913043478,0.8571428571428571,0.14285714285714285
25,33,0.86,0.74,0.42,1.9864864864864864,212.60000000000002,-1,1.0,0.0,0.6842105263157895,0.3157894736842105,0.6666666666666666,0.3333333333333333
25,34,0.88,0.77,0.3389830508474576,1.87012987012987,252.80000000000004,-1,1.0,0.0,0.8,0.2,0.6666666666666666,0.3333333333333333
25,35,0.9,0.7,0.3448275862068966,1.7714285714285714,213.82000000000002,3,1.0,0.0,0.7857142857142857,0.21428571428571427,0.6470588235294118,0.35294117647058826
25,36,0.85,0.76,0.3333333333333333,1.7894736842105263,235.00000000000003,-1,1.0,0.0,0.8666666666666667,0.13333333333333333,0.7272727272727273,0.2727272727272727
25,37,0.82,0.67,0.47058823529411764,2.029850746268657,191.20000000000005,-1,1.0,0.0,0.8620689655172413,0.13793103448275862,0.7222222222222222,0.2777777777777778
25,38,0.84,0.68,0.4222222222222222,1.7352941176470589,212.39999999999998,-1,1.0,0.0,0.9375,0.0625,0.6470588235294118,0.35294117647058826
25,39,0.86,0.69,0.43902439024390244,1.9130434782608696,196.95999999999998,1,1.0,0.0,0.65,0.35,0.7777777777777778,0.2222222222222222
