seed,participation_rate,avg_purchases_per_buyer,total_revenue,total_inventory_remaining,n_blocked_by_utility,n_blocked_by_budget,n_blocked_by_inventory,n_not_noticed,promotion_active,promotion_seller_id,promotion_seller_class,promotion_discount,visibility_rate_seller_0,visibility_rate_seller_1,visibility_rate_seller_2,visibility_rate_seller_3,visibility_rate_seller_4,Poor_participation_rate,Poor_to_Slow_share,Poor_to_Shigh_share,Poor_blocked_by_budget_at_Slow,Poor_blocked_by_budget_at_Shigh,Middle_participation_rate,Middle_to_Slow_share,Middle_to_Shigh_share,Middle_blocked_by_budget_at_Slow,Middle_blocked_by_budget_at_Shigh,Rich_participation_rate,Rich_to_Slow_share,Rich_to_Shigh_share,Rich_blocked_by_budget_at_Slow,Rich_blocked_by_budget_at_Shigh
4,0.69,0.83,198.0,447,104,175,0,73,False,-1,none,0.3,0.85,0.85,0.61,0.79,0.52,0.6428571428571429,1.0,0.0,56,94,0.85,0.8846153846153846,0.11538461538461539,7,14,0.7,0.5833333333333334,0.4166666666666667,1,3
4,0.72,0.85,210.0,445,96,188,0,71,False,-1,none,0.3,0.85,0.85,0.55,0.83,0.61,0.6571428571428571,1.0,0.0,54,101,0.8,0.75,0.25,9,18,1.0,0.7368421052631579,0.2631578947368421,1,5
4,0.7,0.83,182.0,447,114,170,0,73,False,-1,none,0.3,0.86,0.84,0.57,0.78,0.62,0.6571428571428571,1.0,0.0,48,99,0.75,0.9473684210526315,0.05263157894736842,1,17,0.9,0.8333333333333334,0.16666666666666666,0,5
4,0.73,0.88,212.0,442,99,181,0,67,False,-1,none,0.3,0.83,0.83,0.61,0.84,0.57,0.6857142857142857,1.0,0.0,56,93,0.85,0.76,0.24,11,18,0.8,0.8,0.2,1,2
4,0.72,0.87,210.0,443,94,170,0,84,False,-1,none,0.3,0.81,0.85,0.54,0.76,0.55,0.6428571428571429,1.0,0.0,50,89,0.85,0.875,0.125,6,15,1.0,0.6666666666666666,0.3333333333333333,3,7
4,0.71,0.93,219.6,437,79,162,0,66,True,3,Shigh,0.3,0.76,0.71,0.58,0.75,0.54,0.6714285714285714,1.0,0.0,53,88,0.9,0.7666666666666667,0.23333333333333334,4,13,0.6,0.6875,0.3125,2,2
4,0.71,0.82,192.0,448,103,175,0,80,True,2,Slow,0.3,0.85,0.85,0.58,0.75,0.57,0.7142857142857143,1.0,0.0,52,97,0.7,0.5625,0.4375,13,8,0.7,0.7857142857142857,0.21428571428571427,2,3
4,0.78,0.98,236.0,432,93,183,0,86,False,-1,none,0.3,0.85,0.88,0.58,0.83,0.6,0.7428571428571429,1.0,0.0,53,103,0.8,0.88,0.12,3,18,1.0,0.6666666666666666,0.3333333333333333,3,3
4,0.66,0.81,186.0,449,103,156,0,90,False,-1,none,0.3,0.79,0.79,0.56,0.74,0.52,0.6142857142857143,1.0,0.0,42,89,0.8,0.8846153846153846,0.11538461538461539,5,14,0.7,0.75,0.25,4,2
4,0.66,0.83,190.0,447,77,183,0,67,False,-1,none,0.3,0.81,0.8,0.53,0.77,0.52,0.6857142857142857,1.0,0.0,64,97,0.6,0.9523809523809523,0.047619047619047616,1,16,0.6,0.6428571428571429,0.35714285714285715,1,4
