seed,buyer_id,buyer_class,n_purchases,total_spent,budget_remaining
4,36,Homogeneous,1,3.0,2.0
4,37,Homogeneous,1,3.0,2.0
4,38,Homogeneous,1,3.0,2.0
4,39,Homogeneous,1,3.0,2.0
4,40,Homogeneous,1,3.0,2.0
4,41,Homogeneous,1,3.0,2.0
4,42,Homogeneous,0,0.0,5.0
4,43,Homogeneous,1,3.0,2.0
4,44,Homogeneous,1,3.0,2.0
4,45,Homogeneous,1,3.0,2.0
4,46,Homogeneous,1,3.0,2.0
4,47,Homogeneous,1,3.0,2.0
4,48,Homogeneous,0,0.0,5.0
4,49,Homogeneous,1,3.0,2.0
4,50,Homogeneous,1,3.0,2.0
4,51,Homogeneous,1,3.0,2.0
4,52,Homogeneous,1,3.0,2.0
4,53,Homogeneous,1,3.0,2.0
4,54,Homogeneous,1,3.0,2.0
4,55,Homogeneous,1,3.0,2.0
4,56,Homogeneous,1,3.0,2.0
4,57,Homogeneous,0,0.0,5.0
4,58,Homogeneous,1,3.0,2.0
4,59,Homogeneous,1,3.0,2.0
4,60,Homogeneous,1,3.0,2.0
4,61,Homogeneous,1,3.0,2.0
4,62,Homogeneous,1,3.0,2.0
4,63,Homogeneous,1,3.0,2.0
4,64,Homogeneous,1,3.0,2.0
4,65,Homogeneous,0,0.0,5.0
4,66,Homogeneous,0,0.0,5.0
4,67,Homogeneous,1,3.0,2.0
4,68,Homogeneous,0,0.0,5.0
4,69,Homogeneous,0,0.0,5.0
4,70,Homogeneous,0,0.0,5.0
4,71,Homogeneous,0,0.0,5.0
4,72,Homogeneous,1,3.0,2.0
4,73,Homogeneous,1,3.0,2.0
4,74,Homogeneous,0,0.0,5.0
4,75,Homogeneous,1,3.0,2.0
4,76,Homogeneous,0,0.0,5.0
4,77,Homogeneous,0,0.0,5.0
4,78,Homogeneous,0,0.0,5.0
4,79,Homogeneous,0,0.0,5.0
5,0,Homogeneous,1,3.0,2.0
5,1,Homogeneous,1,3.0,2.0
5,2,Homogeneous,1,3.0,2.0
5,3,Homogeneous,1,3.0,2.0
5,4,Homogeneous,1,3.0,2.0
5,5,Homogeneous,1,3.0,2.0
5,6,Homogeneous,1,3.0,2.0
5,7,Homogeneous,1,3.0,2.0
5,8,Homogeneous,1,3.0,2.0
5,9,Homogeneous,1,3.0,2.0
5,10,Homogeneous,1,3.0,2.0
5,11,Homogeneous,1,3.0,2.0
5,12,Homogeneous,1,3.0,2.0
5,13,Homogeneous,1,3.0,2.0
5,14,Homogeneous,1,3.0,2.0
5,15,Homogeneous,0,0.0,5.0
5,16,Homogeneous,1,3.0,2.0
5,17,Homogeneous,1,3.0,2.0
5,18,Homogeneous,0,0.0,5.0
5,19,Homogeneous,1,3.0,2.0
5,20,Homogeneous,1,3.0,2.0
5,21,Homogeneous,1,3.0,2.0
5,22,Homogeneous,1,3.0,2.0
5,23,Homogeneous,1,3.0,2.0
5,24,Homogeneous,1,3.0,2.0
5,25,Homogeneous,1,3.0,2.0
5,26,Homogeneous,1,3.0,2.0
5,27,Homogeneous,1,3.0,2.0
5,28,Homogeneous,1,3.0,2.0
5,29,Homogeneous,1,3.0,2.0
5,30,Homogeneous,1,3.0,2.0
5,31,Homogeneous,1,3.0,2.0
5,32,Homogeneous,1,3.0,2.0
5,33,Homogeneous,1,3.0,2.0
5,34,Homogeneous,1,3.0,2.0
5,35,Homogeneous,0,0.0,5.0
5,36,Homogeneous,1,3.0,2.0
5,37,Homogeneous,1,3.0,2.0
5,38,Homogeneous,1,3.0,2.0
5,39,Homogeneous,1,3.0,2.0
5,40,Homogeneous,0,0.0,5.0
5,41,Homogeneous,0,0.0,5.0
